0.000000000000000000e+00,-6.110468826034085588e-01
1.000000000000000000e+00,-8.754132339571314425e-01
2.000000000000000000e+00,2.567987507298074235e+00
3.000000000000000000e+00,2.467096849081325427e+00
4.000000000000000000e+00,-5.342451667226801870e-01
5.000000000000000000e+00,2.529873105414785606e+00
6.000000000000000000e+00,7.663563700332034490e-01
7.000000000000000000e+00,1.028561523149988721e+00
8.000000000000000000e+00,9.897204293820567322e-01
9.000000000000000000e+00,2.414247991360274348e-01
1.000000000000000000e+01,1.997245187811607536e+00
1.100000000000000000e+01,8.078570934877263854e-01
1.200000000000000000e+01,2.469704331746808146e-01
1.300000000000000000e+01,-8.763869686679437443e-01
1.400000000000000000e+01,-5.793053224730522199e-01
1.500000000000000000e+01,-1.603362635056960306e+00
1.600000000000000000e+01,3.608445207716474978e-02
1.700000000000000000e+01,-1.535904729755185771e+00
1.800000000000000000e+01,-6.528845298802109509e-01
1.900000000000000000e+01,7.238341598414186340e-01
2.000000000000000000e+01,-7.682497324878144740e-01
2.100000000000000000e+01,-8.568001816735753007e-01
2.200000000000000000e+01,-1.027784541055400958e+00
2.300000000000000000e+01,-9.726542922793757207e-01
2.400000000000000000e+01,-8.431311524003995972e-01
2.500000000000000000e+01,-1.036733753246409817e+00
2.600000000000000000e+01,-7.662736413927686563e-01
2.700000000000000000e+01,-6.229547242072086544e-01
2.800000000000000000e+01,-7.128821367751260185e-01
2.900000000000000000e+01,-6.101076399228125835e-01
3.000000000000000000e+01,-2.492194081817493967e-01
3.100000000000000000e+01,-1.378301550941836984e-01
3.200000000000000000e+01,3.034095267667938911e-01
3.300000000000000000e+01,3.150221175633610704e-01
3.400000000000000000e+01,4.138934103350902505e-01
3.500000000000000000e+01,5.422706476176178958e-01
3.600000000000000000e+01,9.026583597582361618e-01
3.700000000000000000e+01,8.415896984032082973e-01
3.800000000000000000e+01,9.723025519775291281e-01
3.900000000000000000e+01,1.094123619885853049e+00
4.000000000000000000e+01,9.409324114302988207e-01
4.100000000000000000e+01,9.361376738057570757e-01
4.200000000000000000e+01,8.529420671060283787e-01
4.300000000000000000e+01,8.027295490257224664e-01
4.400000000000000000e+01,6.439916264427942849e-01
4.500000000000000000e+01,3.901071121162737465e-01
4.600000000000000000e+01,2.292548202498994048e-01
4.700000000000000000e+01,-1.240247569899107644e-02
4.800000000000000000e+01,-3.220880219149241386e-01
4.900000000000000000e+01,-3.407190435121154604e-01
5.000000000000000000e+01,-3.548019348060629796e-01
5.100000000000000000e+01,-7.882466016626485938e-01
5.200000000000000000e+01,-9.051294400459239942e-01
5.300000000000000000e+01,-1.009848198777180794e+00
5.400000000000000000e+01,-9.084770521941792909e-01
5.500000000000000000e+01,-9.551416611310594718e-01
5.600000000000000000e+01,-9.950314983929631207e-01
5.700000000000000000e+01,-1.011130431828572096e+00
5.800000000000000000e+01,-8.135909158047164302e-01
5.900000000000000000e+01,-8.499872975107027884e-01
6.000000000000000000e+01,-5.222302613146856398e-01
6.100000000000000000e+01,-2.710768436280353022e-01
6.200000000000000000e+01,-2.907240891116772419e-01
6.300000000000000000e+01,-1.196287804618296896e-01
6.400000000000000000e+01,3.894536142710248727e-01
6.500000000000000000e+01,3.589910728761824266e-01
6.600000000000000000e+01,7.056682993016052396e-01
6.700000000000000000e+01,7.249761234326654868e-01
6.800000000000000000e+01,8.429663331623630240e-01
6.900000000000000000e+01,9.875369393937692974e-01
7.000000000000000000e+01,9.022074700202262765e-01
7.100000000000000000e+01,1.011276367065926163e+00
7.200000000000000000e+01,9.275088350668680981e-01
7.300000000000000000e+01,7.627418278000009932e-01
7.400000000000000000e+01,8.220002748479562360e-01
7.500000000000000000e+01,6.239570594693252259e-01
7.600000000000000000e+01,4.706962060093288769e-01
7.700000000000000000e+01,1.821022624042864524e-01
7.800000000000000000e+01,2.668936890757244718e-01
7.900000000000000000e+01,-4.235431589070026703e-03
8.000000000000000000e+01,-1.914877282478674170e-01
8.100000000000000000e+01,-5.029664566426343963e-01
8.200000000000000000e+01,-8.110249712982894321e-01
8.300000000000000000e+01,-5.830603402853473671e-01
8.400000000000000000e+01,-8.936767843820914159e-01
8.500000000000000000e+01,-1.036277471481562129e+00
8.600000000000000000e+01,-9.552199085932846501e-01
8.700000000000000000e+01,-8.759473016703034354e-01
8.800000000000000000e+01,-9.511495535266706325e-01
8.900000000000000000e+01,-7.393446626916438946e-01
9.000000000000000000e+01,-6.426872529199891826e-01
9.100000000000000000e+01,-7.124709411464900111e-01
9.200000000000000000e+01,-5.019446326378443901e-01
9.300000000000000000e+01,-1.512199454086441408e-01
9.400000000000000000e+01,-3.207968972594112400e-01
9.500000000000000000e+01,1.349316403464534686e-01
9.600000000000000000e+01,2.002318086574282063e-01
9.700000000000000000e+01,4.754103850143439614e-01
9.800000000000000000e+01,6.520816111652152358e-01
9.900000000000000000e+01,7.778492997163545253e-01
